DateTime;SensorID;Active
2010-05-02 12:50:28.881910;M044;0
2010-05-02 12:50:29.518740;M050;0
2010-05-02 12:50:30.158620;M046;1
2010-05-02 12:50:30.799610;M045;0
2010-05-02 12:50:32.277670;M046;0
2010-05-02 12:50:32.920120;M038;1
2010-05-02 12:50:34.355470;M038;0
2010-05-02 12:50:35.213910;M049;1
2010-05-02 12:50:35.239800;M046;1
2010-05-02 12:50:37.910890;M046;0
2010-05-02 12:50:38.546200;M049;0
2010-05-02 12:50:42.538520;M038;1
2010-05-02 12:50:45.656340;M049;1
2010-05-02 12:50:46.696370;M038;0
2010-05-02 12:50:47.736260;M049;0
2010-05-02 12:50:55.484580;M045;1
2010-05-02 12:50:56.117390;M046;1
2010-05-02 12:50:57.556160;M046;0
2010-05-02 12:51:03.201220;M045;0
2010-05-02 12:51:05.471750;M050;1
2010-05-02 12:51:10.684290;M045;1
2010-05-02 12:51:12.589960;M050;0
2010-05-02 12:51:13.451920;M045;0
2010-05-02 12:51:13.477910;M050;1
2010-05-02 12:51:16.626460;M050;0
2010-05-02 12:51:20.376770;M049;1
2010-05-02 12:51:20.402230;M050;1
2010-05-02 12:51:21.434700;M050;0
2010-05-02 12:51:22.059700;M050;1
2010-05-02 12:51:23.548440;M049;0
2010-05-02 12:51:24.608540;M050;0
2010-05-02 12:51:30.238360;M050;1
2010-05-02 12:51:32.119300;M049;1
2010-05-02 12:51:33.578270;M049;0
2010-05-02 12:51:34.217980;M050;0
2010-05-02 12:51:39.026230;M049;1
2010-05-02 12:51:40.949090;M049;0
2010-05-02 12:51:42.851650;M045;1
2010-05-02 12:51:45.580170;M045;0
2010-05-02 12:52:05.848960;M044;1
2010-05-02 12:52:07.715490;M044;0
2010-05-02 12:52:20.040970;M045;1
2010-05-02 12:52:21.077550;M045;0
2010-05-02 12:52:26.246470;M045;1
2010-05-02 12:52:28.558670;M045;0
2010-05-02 12:52:38.380710;M050;1
2010-05-02 12:52:38.997410;M038;1
2010-05-02 12:52:40.466010;M050;0
2010-05-02 12:52:44.829200;M038;0
2010-05-02 12:52:51.897170;M050;1
2010-05-02 12:52:51.922170;M044;1
2010-05-02 12:52:52.519240;M043;1
2010-05-02 12:52:53.575910;M042;1
2010-05-02 12:52:54.190260;M029;1
2010-05-02 12:52:55.239440;M038;1
2010-05-02 12:52:56.505240;M037;1
2010-05-02 12:52:56.530700;M042;0
2010-05-02 12:52:56.556450;M050;0
2010-05-02 12:52:56.581910;M044;0
2010-05-02 12:52:57.120190;M043;0
2010-05-02 12:52:58.159540;M029;0
2010-05-02 12:53:00.018420;M037;0
2010-05-02 12:53:04.833970;M039;1
2010-05-02 12:53:06.721180;M039;0
2010-05-02 12:53:34.020600;M037;1
2010-05-02 12:53:37.938460;M037;0
2010-05-02 12:54:06.031270;M037;1
2010-05-02 12:54:07.905410;M037;0
2010-05-02 12:54:08.541860;M037;1
2010-05-02 12:54:10.432130;M029;1
2010-05-02 12:54:11.011570;M043;1
2010-05-02 12:54:12.059460;M042;1
2010-05-02 12:54:12.905690;M037;0
2010-05-02 12:54:12.931630;M044;1
2010-05-02 12:54:13.745280;M042;0
2010-05-02 12:54:13.771150;M050;1
2010-05-02 12:54:14.355180;M029;0
2010-05-02 12:54:15.406590;M038;0
2010-05-02 12:54:16.035670;M045;1
2010-05-02 12:54:16.662270;M043;0
2010-05-02 12:54:17.275070;M044;0
2010-05-02 12:54:17.896380;M050;0
2010-05-02 12:54:20.818920;M037;1
2010-05-02 12:54:20.844360;M038;1
2010-05-02 12:54:22.689490;M029;1
2010-05-02 12:54:24.373890;M028;1
2010-05-02 12:54:24.399620;M043;1
2010-05-02 12:54:25.215670;M038;0
2010-05-02 12:54:25.241050;M044;1
2010-05-02 12:54:25.849290;M037;0
2010-05-02 12:54:26.499830;M050;1
2010-05-02 12:54:27.272310;M028;0
2010-05-02 12:54:27.298480;M029;0
2010-05-02 12:54:30.400090;M028;1
2010-05-02 12:54:30.426000;M029;1
2010-05-02 12:54:30.451030;M042;1
2010-05-02 12:54:31.029680;M050;0
2010-05-02 12:54:32.088640;M028;0
2010-05-02 12:54:32.114490;M037;1
2010-05-02 12:54:32.139630;M042;0
2010-05-02 12:54:32.942170;M043;0
2010-05-02 12:54:32.967620;M044;0
2010-05-02 12:54:34.429900;M029;0
2010-05-02 12:54:35.064390;M045;0
2010-05-02 12:54:35.688320;M045;1
2010-05-02 12:54:36.328680;M037;0
2010-05-02 12:54:38.182270;M045;0
2010-05-02 12:54:38.810110;M038;1
2010-05-02 12:54:39.849200;M038;0
2010-05-02 12:54:40.878970;M038;1
2010-05-02 12:54:42.740180;M050;1
2010-05-02 12:54:45.059960;M045;1
2010-05-02 12:54:45.700450;M038;0
2010-05-02 12:54:47.175710;M050;0
2010-05-02 12:54:50.083750;M045;0
2010-05-02 12:54:50.109660;M038;1
2010-05-02 12:54:51.949480;M046;1
2010-05-02 12:54:53.409330;M047;1
2010-05-02 12:54:54.431770;M038;0
2010-05-02 12:54:55.499570;M047;0
2010-05-02 12:54:56.129620;M047;1
2010-05-02 12:54:56.755810;M046;0
2010-05-02 12:54:58.642000;M047;0
2010-05-02 12:55:00.519150;M046;1
2010-05-02 12:55:04.842010;M047;1
2010-05-02 12:55:06.934760;M047;0
2010-05-02 12:55:06.960570;M046;0
2010-05-02 12:55:22.160550;M038;1
2010-05-02 12:55:25.660640;M045;1
2010-05-02 12:55:41.300980;M038;0
2010-05-02 12:55:43.802710;M047;1
2010-05-02 12:55:43.828060;M046;1
2010-05-02 12:55:46.462180;M045;0
2010-05-02 12:55:47.506320;M047;0
2010-05-02 12:55:53.924670;M046;0
2010-05-02 12:56:08.378530;M046;1
2010-05-02 12:56:11.121320;M046;0
2010-05-02 12:56:12.141590;M046;1
2010-05-02 12:56:19.838570;M046;0
2010-05-02 12:56:23.774930;M038;1
2010-05-02 12:56:24.411640;M037;1
2010-05-02 12:56:29.194890;M037;0
2010-05-02 12:56:31.465710;M046;1
2010-05-02 12:56:32.098100;M047;1
2010-05-02 12:56:36.892130;M047;0
2010-05-02 12:56:37.932420;M046;0
2010-05-02 12:56:44.809210;M046;1
2010-05-02 12:56:46.276580;M038;0
2010-05-02 12:56:46.911740;M046;0
2010-05-02 12:56:50.060020;M038;1
2010-05-02 12:56:56.119570;M046;1
2010-05-02 12:57:00.026510;M046;0
2010-05-02 12:57:01.099700;M037;1
2010-05-02 12:57:02.159750;M046;1
2010-05-02 12:57:05.712620;M029;1
2010-05-02 12:57:06.751330;M046;0
2010-05-02 12:57:07.810420;M043;1
2010-05-02 12:57:07.836420;M042;1
2010-05-02 12:57:07.861480;M038;0
2010-05-02 12:57:08.617660;M044;1
2010-05-02 12:57:08.643620;M046;1
2010-05-02 12:57:09.446220;M042;0
2010-05-02 12:57:09.472210;M050;1
2010-05-02 12:57:10.080380;M029;0
2010-05-02 12:57:10.871610;M037;0
2010-05-02 12:57:10.897570;M045;1
2010-05-02 12:57:11.458910;M044;0
2010-05-02 12:57:12.098460;M043;0
2010-05-02 12:57:13.169120;M050;0
2010-05-02 12:57:14.239060;M045;0
2010-05-02 12:57:18.645510;M047;1
2010-05-02 12:57:24.246000;M047;0
2010-05-02 12:57:32.437790;M047;1
2010-05-02 12:57:36.800090;M047;0
2010-05-02 12:57:39.937000;M047;1
2010-05-02 12:57:42.193170;M047;0
2010-05-02 12:57:42.813100;M047;1
2010-05-02 12:57:45.109350;M047;0
2010-05-02 12:57:49.519590;M046;0
2010-05-02 12:57:52.671590;M046;1
2010-05-02 12:57:53.681550;M047;1
2010-05-02 12:57:54.729770;M045;1
2010-05-02 12:57:56.196190;M050;1
2010-05-02 12:57:57.054910;M047;0
2010-05-02 12:57:57.080880;M044;1
2010-05-02 12:57:58.101700;M045;0
2010-05-02 12:57:59.111830;M046;0
2010-05-02 12:58:01.390920;M044;0
2010-05-02 12:58:02.432380;M044;1
2010-05-02 12:58:05.560160;M046;1
2010-05-02 12:58:09.581320;M044;0
2010-05-02 12:58:13.115560;M045;1
2010-05-02 12:58:15.819850;M044;1
2010-05-02 12:58:17.300450;M050;0
2010-05-02 12:58:17.940240;M044;0
2010-05-02 12:58:19.801180;M045;0
2010-05-02 12:58:21.230140;M045;1
2010-05-02 12:58:22.689470;M047;1
2010-05-02 12:58:23.746210;M045;0
2010-05-02 12:58:27.945460;M047;0
2010-05-02 12:58:27.971360;M046;0
2010-05-02 12:58:39.878810;M046;1
2010-05-02 12:58:40.928990;M046;0
2010-05-02 12:58:42.020080;M046;1
2010-05-02 12:58:47.941390;M046;0
2010-05-02 12:58:56.954770;M046;1
2010-05-02 12:58:58.784180;M046;0
2010-05-02 12:59:00.259480;M046;1
2010-05-02 12:59:01.739530;M046;0
2010-05-02 12:59:05.289690;M046;1
2010-05-02 12:59:11.358920;M046;0
2010-05-02 12:59:24.103850;M046;1
2010-05-02 12:59:24.731710;M047;1
2010-05-02 12:59:30.358910;M050;1
2010-05-02 12:59:31.213820;M047;0
2010-05-02 12:59:31.239410;M044;1
2010-05-02 12:59:32.255590;M046;0
2010-05-02 12:59:32.888130;M046;1
2010-05-02 12:59:33.949550;M043;1
2010-05-02 12:59:35.415910;M029;1
2010-05-02 12:59:37.149650;M043;0
2010-05-02 12:59:37.175660;M037;1
2010-05-02 12:59:37.201230;M050;0
2010-05-02 12:59:37.226450;M044;0
2010-05-02 12:59:37.756200;M029;0
2010-05-02 12:59:38.391510;M038;1
2010-05-02 12:59:39.439060;M047;1
2010-05-02 12:59:43.797010;M047;0
2010-05-02 12:59:44.719210;M050;1
2010-05-02 12:59:44.745490;M038;0
2010-05-02 12:59:45.549210;M037;0
2010-05-02 12:59:45.574580;M044;1
2010-05-02 12:59:46.416830;M043;1
2010-05-02 12:59:46.442270;M046;0
2010-05-02 12:59:47.427590;M037;1
2010-05-02 12:59:49.568650;M050;0
2010-05-02 12:59:49.594510;M044;0
2010-05-02 12:59:50.555120;M038;1
2010-05-02 12:59:55.858610;M037;0
2010-05-02 12:59:57.309650;M044;1
2010-05-02 12:59:57.934930;M050;1
2010-05-02 12:59:59.809560;M045;1
2010-05-02 13:00:00.786180;M038;0
2010-05-02 13:00:01.399800;M044;0
2010-05-02 13:00:02.316930;M043;0
2010-05-02 13:00:02.352370;M050;0
2010-05-02 13:00:04.014390;M050;1
2010-05-02 13:00:04.040280;M038;1
2010-05-02 13:00:04.681980;M044;1
2010-05-02 13:00:05.526680;M043;1
2010-05-02 13:00:05.552130;M045;0
2010-05-02 13:00:06.952360;M042;1
2010-05-02 13:00:07.585080;M028;1
2010-05-02 13:00:08.205930;M029;1
2010-05-02 13:00:09.064670;M042;0
2010-05-02 13:00:09.090370;M050;0
2010-05-02 13:00:10.141750;M028;0
2010-05-02 13:00:10.167630;M037;1
2010-05-02 13:00:10.192790;M044;0
2010-05-02 13:00:10.761540;M043;0
2010-05-02 13:00:12.191140;M029;0
2010-05-02 13:00:18.275720;M038;0
2010-05-02 13:00:20.978800;M038;1
2010-05-02 13:00:25.789100;M038;0
2010-05-02 13:00:27.684620;M037;0
2010-05-02 13:00:34.539560;M037;1
2010-05-02 13:00:47.704290;M037;0
2010-05-02 13:00:53.483550;M037;1
2010-05-02 13:00:53.508800;M038;1
2010-05-02 13:00:57.887770;M037;0
2010-05-02 13:00:58.542430;M038;0
2010-05-02 13:00:59.578220;M037;1
2010-05-02 13:01:04.779080;M029;1
2010-05-02 13:01:06.234240;M028;1
2010-05-02 13:01:07.696220;M027;1
2010-05-02 13:01:08.749360;M038;1
2010-05-02 13:01:10.591250;M029;0
2010-05-02 13:01:11.625430;M028;0
2010-05-02 13:01:12.493360;M037;0
2010-05-02 13:01:12.519430;M026;1
2010-05-02 13:01:13.117510;M037;1
2010-05-02 13:01:13.745640;M027;0
2010-05-02 13:01:14.809200;M025;1
2010-05-02 13:01:16.269490;M024;1
2010-05-02 13:01:17.319630;M037;0
2010-05-02 13:01:17.345040;M038;0
2010-05-02 13:01:17.370750;M026;0
2010-05-02 13:01:17.948330;M021;1
2010-05-02 13:01:19.226280;M019;1
2010-05-02 13:01:19.253100;M025;0
2010-05-02 13:01:20.302160;M018;1
2010-05-02 13:01:20.899650;M024;0
2010-05-02 13:01:21.748160;M017;1
2010-05-02 13:01:21.773800;M021;0
2010-05-02 13:01:22.560910;M037;1
2010-05-02 13:01:22.586890;M038;1
2010-05-02 13:01:23.599650;M019;0
2010-05-02 13:01:24.442340;M029;1
2010-05-02 13:01:24.467850;M019;1
2010-05-02 13:01:25.280260;M030;1
2010-05-02 13:01:25.306580;M036;1
2010-05-02 13:01:25.910380;M038;0
2010-05-02 13:01:27.238070;M037;0
2010-05-02 13:01:27.263800;M021;1
2010-05-02 13:01:27.289200;M031;1
2010-05-02 13:01:27.315100;M018;0
2010-05-02 13:01:28.312070;M029;0
2010-05-02 13:01:28.337600;M017;0
2010-05-02 13:01:28.363250;M022;1
2010-05-02 13:01:29.798770;M001;1
2010-05-02 13:01:29.825110;M019;0
2010-05-02 13:01:29.851110;M023;1
2010-05-02 13:01:30.904620;M029;1
2010-05-02 13:01:30.930640;M021;0
2010-05-02 13:01:30.955850;M022;0
2010-05-02 13:01:32.106420;M023;0
2010-05-02 13:01:32.132410;M037;1
2010-05-02 13:01:32.157790;M002;1
2010-05-02 13:01:32.183410;M036;0
2010-05-02 13:01:33.146970;M031;0
2010-05-02 13:01:33.172930;M003;1
2010-05-02 13:01:33.198550;M038;1
2010-05-02 13:01:33.993570;M001;0
2010-05-02 13:01:34.019690;M006;1
2010-05-02 13:01:34.831460;M029;0
2010-05-02 13:01:34.856850;M030;0
2010-05-02 13:01:35.655660;M006;0
2010-05-02 13:01:35.681490;M038;0
2010-05-02 13:01:36.466650;M037;0
2010-05-02 13:01:36.492090;M002;0
2010-05-02 13:01:39.599790;M038;1
2010-05-02 13:01:40.247290;M037;1
2010-05-02 13:01:40.888740;M002;1
2010-05-02 13:01:41.914640;M029;1
2010-05-02 13:01:42.522380;M030;1
2010-05-02 13:01:43.384100;M002;0
2010-05-02 13:01:43.409840;M036;1
2010-05-02 13:01:44.220820;M003;0
2010-05-02 13:01:44.246290;M038;0
2010-05-02 13:01:45.267540;M029;0
2010-05-02 13:01:45.293550;M037;0
2010-05-02 13:01:45.388170;M031;1
2010-05-02 13:01:45.880410;M003;1
2010-05-02 13:01:47.071780;M030;0
2010-05-02 13:01:47.098180;M036;0
2010-05-02 13:01:47.682500;M002;1
2010-05-02 13:01:49.396190;M001;1
2010-05-02 13:01:49.422250;M023;1
2010-05-02 13:01:50.006420;M036;1
2010-05-02 13:01:50.884690;M030;1
2010-05-02 13:01:50.910000;M022;1
2010-05-02 13:01:51.738150;M029;1
2010-05-02 13:01:51.764170;M021;1
2010-05-02 13:01:52.945790;M019;1
2010-05-02 13:01:52.971230;M023;0
2010-05-02 13:01:52.996900;M037;1
2010-05-02 13:01:53.022720;M002;0
2010-05-02 13:01:54.868600;M029;0
2010-05-02 13:01:54.894150;M001;0
2010-05-02 13:01:54.919880;M030;0
2010-05-02 13:01:54.945570;M031;0
2010-05-02 13:01:54.970680;M003;0
2010-05-02 13:01:54.996360;M038;1
2010-05-02 13:01:55.022080;M036;0
2010-05-02 13:01:56.130660;M051;1
2010-05-02 13:01:56.156220;M021;0
2010-05-02 13:01:56.181640;M022;0
2010-05-02 13:01:56.207350;M018;1
2010-05-02 13:01:56.973250;M037;0
2010-05-02 13:01:56.998720;M038;0
2010-05-02 13:01:57.971110;M051;0
2010-05-02 13:01:59.437830;M018;0
2010-05-02 13:02:00.489810;M020;1
2010-05-02 13:02:01.539280;M038;1
2010-05-02 13:02:02.622390;M019;0
2010-05-02 13:02:04.078090;M037;1
2010-05-02 13:02:04.700370;M019;1
2010-05-02 13:02:05.736450;M029;1
2010-05-02 13:02:07.199350;M019;0
2010-05-02 13:02:07.840730;M038;0
2010-05-02 13:02:08.845980;M038;1
2010-05-02 13:02:09.916000;M020;0
2010-05-02 13:02:10.559420;M029;0
2010-05-02 13:02:12.870990;M037;0
2010-05-02 13:02:12.896920;M020;1
2010-05-02 13:02:12.922080;M038;0
2010-05-02 13:02:15.560030;M038;1
2010-05-02 13:02:17.006170;M019;1
2010-05-02 13:02:20.128720;M038;0
2010-05-02 13:02:24.550940;M019;0
2010-05-02 13:02:25.617610;M019;1
2010-05-02 13:02:28.984850;M020;0
2010-05-02 13:02:29.010760;M018;1
2010-05-02 13:02:29.602150;M017;1
2010-05-02 13:02:31.059270;M038;1
2010-05-02 13:02:32.992440;M019;0
2010-05-02 13:02:33.018130;M037;1
2010-05-02 13:02:33.043500;M018;0
2010-05-02 13:02:33.608930;M017;0
2010-05-02 13:02:34.659620;M037;0
2010-05-02 13:02:35.625220;M038;0
2010-05-02 13:03:07.101240;M017;1
2010-05-02 13:03:08.995430;M018;1
2010-05-02 13:03:09.631620;M019;1
2010-05-02 13:03:11.917800;M020;1
2010-05-02 13:03:13.165630;M017;0
2010-05-02 13:03:13.191600;M018;0
2010-05-02 13:03:17.561090;M018;1
2010-05-02 13:03:18.192480;M017;1
2010-05-02 13:03:18.821670;M020;0
2010-05-02 13:03:20.917500;M019;0
2010-05-02 13:03:20.942960;M018;0
2010-05-02 13:03:22.370100;M017;0
2010-05-02 13:03:30.720330;M037;1
2010-05-02 13:03:30.745840;M038;1
2010-05-02 13:03:32.978500;M029;1
2010-05-02 13:03:34.850470;M038;0
2010-05-02 13:03:35.886000;M038;1
2010-05-02 13:03:37.369320;M029;0
2010-05-02 13:03:39.457420;M037;0
2010-05-02 13:03:39.483240;M038;0
2010-05-02 13:03:47.189750;M038;1
2010-05-02 13:03:48.247640;M037;1
2010-05-02 13:03:53.909830;M037;0
2010-05-02 13:03:57.877450;M038;0
2010-05-02 13:04:10.189180;M038;1
2010-05-02 13:04:17.878810;M017;1
2010-05-02 13:04:21.389130;M018;1
2010-05-02 13:04:22.011150;M019;1
2010-05-02 13:04:23.881350;M021;1
2010-05-02 13:04:24.499820;M024;1
2010-05-02 13:04:25.529150;M017;0
2010-05-02 13:04:25.555330;M025;1
2010-05-02 13:04:25.580720;M018;0
2010-05-02 13:04:26.128520;M026;1
2010-05-02 13:04:26.750530;M019;0
2010-05-02 13:04:27.581010;M021;0
2010-05-02 13:04:27.606550;M038;0
2010-05-02 13:04:28.208930;M024;0
2010-05-02 13:04:28.848940;M025;0
2010-05-02 13:04:30.349580;M027;1
2010-05-02 13:04:30.988750;M038;1
2010-05-02 13:04:31.635050;M026;0
2010-05-02 13:04:33.102450;M028;1
2010-05-02 13:04:34.155560;M029;1
2010-05-02 13:04:35.620110;M038;0
2010-05-02 13:04:36.900880;M037;1
2010-05-02 13:04:36.926880;M027;0
2010-05-02 13:04:37.486190;M028;0
2010-05-02 13:04:38.125090;M038;1
2010-05-02 13:04:38.758790;M029;0
2010-05-02 13:04:39.386000;M038;0
2010-05-02 13:04:42.108560;M037;0
2010-05-02 13:04:48.149610;M038;1
2010-05-02 13:04:56.294700;M038;0
2010-05-02 13:05:03.934960;M038;1
2010-05-02 13:05:06.669390;M038;0
2010-05-02 13:05:08.590370;M038;1
2010-05-02 13:05:11.735840;M038;0
2010-05-02 13:05:12.384940;M038;1
2010-05-02 13:05:14.249550;M037;1
2010-05-02 13:05:17.751200;M029;1
2010-05-02 13:05:18.802360;M028;1
2010-05-02 13:05:19.409120;M043;1
2010-05-02 13:05:20.429950;M043;0
2010-05-02 13:05:21.059640;M037;0
2010-05-02 13:05:21.905940;M027;1
2010-05-02 13:05:21.931890;M038;0
2010-05-02 13:05:22.539820;M038;1
2010-05-02 13:05:23.577940;M029;0
2010-05-02 13:05:24.640040;M026;1
2010-05-02 13:05:25.213820;M028;0
2010-05-02 13:05:25.831780;M027;0
2010-05-02 13:05:27.705800;M025;1
2010-05-02 13:05:28.749090;M024;1
2010-05-02 13:05:29.371580;M026;0
2010-05-02 13:05:30.009910;M021;1
2010-05-02 13:05:30.578390;M019;1
2010-05-02 13:05:31.628880;M025;0
2010-05-02 13:05:32.495430;M021;0
2010-05-02 13:05:32.521480;M018;1
2010-05-02 13:05:33.129630;M017;1
2010-05-02 13:05:33.974850;M024;0
2010-05-02 13:05:34.000790;M038;0
2010-05-02 13:05:35.030630;M019;0
2010-05-02 13:05:36.078550;M018;0
2010-05-02 13:05:36.718000;M038;1
2010-05-02 13:05:37.431720;M017;0
2010-05-02 13:05:38.379590;M038;0
2010-05-02 13:05:40.672080;M038;1
2010-05-02 13:05:43.777860;M037;1
2010-05-02 13:05:46.485220;M037;0
2010-05-02 13:05:48.378090;M038;0
2010-05-02 13:05:49.006020;M038;1
2010-05-02 13:05:51.306180;M038;0
2010-05-02 13:06:10.819980;M038;1
2010-05-02 13:06:19.415520;M038;0
2010-05-02 13:06:20.479570;M038;1
2010-05-02 13:06:26.158110;M038;0
2010-05-02 13:06:30.899010;M038;1
2010-05-02 13:06:34.880360;M038;0
2010-05-02 13:06:45.138920;M017;1
2010-05-02 13:06:45.799690;M038;1
2010-05-02 13:06:48.108770;M038;0
2010-05-02 13:06:50.821230;M038;1
2010-05-02 13:06:54.169000;M018;1
2010-05-02 13:06:57.307880;M038;0
2010-05-02 13:06:57.948060;M017;0
2010-05-02 13:07:02.374990;M038;1
2010-05-02 13:07:06.399230;M038;0
2010-05-02 13:07:07.865580;M017;1
2010-05-02 13:07:08.489540;M038;1
2010-05-02 13:07:10.771930;M038;0
2010-05-02 13:07:12.229260;M017;0
2010-05-02 13:07:12.868760;M038;1
2010-05-02 13:07:13.500430;M018;0
2010-05-02 13:07:14.940680;M038;0
2010-05-02 13:07:15.563790;M017;1
2010-05-02 13:07:17.879420;M038;1
2010-05-02 13:07:20.208770;M017;0
2010-05-02 13:07:20.812700;M017;1
2010-05-02 13:07:22.650370;M038;0
2010-05-02 13:07:23.275600;M017;0
2010-05-02 13:07:23.910830;M017;1
2010-05-02 13:07:25.366920;M038;1
2010-05-02 13:07:26.379570;M038;0
2010-05-02 13:07:27.429660;M038;1
2010-05-02 13:07:28.896540;M017;0
2010-05-02 13:07:31.234250;M017;1
2010-05-02 13:07:35.596130;M017;0
2010-05-02 13:07:43.394170;M038;0
2010-05-02 13:07:44.039730;M017;1
2010-05-02 13:07:46.750310;M018;1
2010-05-02 13:07:47.379530;M038;1
2010-05-02 13:07:50.108890;M017;0
2010-05-02 13:07:51.178510;M018;0
2010-05-02 13:07:53.499450;M018;1
2010-05-02 13:07:57.880300;M018;0
2010-05-02 13:07:58.905410;M038;0
2010-05-02 13:08:00.390140;M018;1
2010-05-02 13:08:01.015820;M038;1
2010-05-02 13:08:04.564930;M038;0
2010-05-02 13:08:05.175750;M018;0
2010-05-02 13:08:05.796400;M018;1
2010-05-02 13:08:06.432990;M038;1
2010-05-02 13:08:10.398290;M018;0
2010-05-02 13:08:11.859820;M018;1
2010-05-02 13:08:12.895130;M038;0
2010-05-02 13:08:14.392760;M038;1
2010-05-02 13:08:18.588760;M038;0
2010-05-02 13:08:21.299260;M018;0
2010-05-02 13:08:21.939060;M018;1
2010-05-02 13:08:26.307020;M018;0
2010-05-02 13:08:26.935220;M018;1
2010-05-02 13:08:30.586750;M038;1
2010-05-02 13:08:31.101480;M018;0
2010-05-02 13:08:32.169810;M038;0
2010-05-02 13:08:34.058240;M018;1
2010-05-02 13:08:37.627950;M018;0
2010-05-02 13:08:38.686160;M018;1
2010-05-02 13:08:40.960890;M038;1
2010-05-02 13:08:44.529200;M038;0
2010-05-02 13:08:49.778810;M038;1
2010-05-02 13:08:50.820980;M018;0
2010-05-02 13:08:51.870370;M018;1
2010-05-02 13:08:54.997300;M038;0
2010-05-02 13:08:56.058970;M038;1
2010-05-02 13:08:58.822930;M038;0
2010-05-02 13:08:59.450270;M018;0
2010-05-02 13:09:00.089450;M018;1
2010-05-02 13:09:04.048920;M038;1
2010-05-02 13:09:07.188020;M017;1
2010-05-02 13:09:09.060360;M038;0
2010-05-02 13:09:12.198690;M038;1
2010-05-02 13:09:12.846860;M018;0
2010-05-02 13:09:13.901820;M018;1
2010-05-02 13:09:17.465380;M038;0
2010-05-02 13:09:18.098440;M017;0
2010-05-02 13:09:21.269520;M038;1
2010-05-02 13:09:24.829090;M038;0
2010-05-02 13:09:26.062330;M017;1
2010-05-02 13:09:26.087710;M038;1
2010-05-02 13:09:27.968560;M038;0
2010-05-02 13:09:28.820840;M016;1
2010-05-02 13:09:28.847370;M018;0
2010-05-02 13:09:30.255660;M017;0
2010-05-02 13:09:31.262990;M038;1
2010-05-02 13:09:36.836380;M038;0
2010-05-02 13:09:44.591390;M038;1
2010-05-02 13:09:46.049660;M017;1
2010-05-02 13:09:50.059710;M016;0
2010-05-02 13:09:53.636430;M017;0
2010-05-02 13:09:54.280080;M038;0
2010-05-02 13:09:55.735890;M038;1
2010-05-02 13:09:57.993430;M038;0
2010-05-02 13:09:59.879780;M038;1
2010-05-02 13:10:06.824270;M038;0
2010-05-02 13:10:07.870720;M038;1
2010-05-02 13:10:10.599250;M017;1
2010-05-02 13:10:11.659510;M038;0
2010-05-02 13:10:12.287930;M018;1
2010-05-02 13:10:13.359530;M019;1
2010-05-02 13:10:16.697200;M017;0
2010-05-02 13:10:16.723210;M018;0
2010-05-02 13:10:17.546590;M020;1
2010-05-02 13:10:17.571950;M038;1
2010-05-02 13:10:19.460650;M020;0
2010-05-02 13:10:20.060790;M038;0
2010-05-02 13:10:21.109720;M021;1
2010-05-02 13:10:21.749350;M038;1
2010-05-02 13:10:22.379440;M022;1
2010-05-02 13:10:23.428640;M039;1
2010-05-02 13:10:24.268480;M019;0
2010-05-02 13:10:24.295160;M023;1
2010-05-02 13:10:25.674380;M001;1
2010-05-02 13:10:25.699770;M021;0
2010-05-02 13:10:25.725380;M039;0
2010-05-02 13:10:26.516470;M022;0
2010-05-02 13:10:26.572820;M002;1
2010-05-02 13:10:27.558110;M023;0
2010-05-02 13:10:27.584110;M003;1
2010-05-02 13:10:27.609300;M039;1
2010-05-02 13:10:28.586030;M001;0
2010-05-02 13:10:29.209670;M039;0
2010-05-02 13:10:30.290510;M002;0
2010-05-02 13:10:32.158840;M003;0
2010-05-02 13:10:33.188330;M006;1
2010-05-02 13:10:35.532000;M006;0
2010-05-02 13:10:36.595610;M005;1
2010-05-02 13:10:37.240120;M006;1
2010-05-02 13:10:39.539610;M006;0
2010-05-02 13:10:41.801000;M005;0
2010-05-02 13:10:43.679320;M038;0
2010-05-02 13:10:44.311750;M038;1
2010-05-02 13:10:49.988580;M038;0
2010-05-02 13:10:54.798470;M003;1
2010-05-02 13:10:55.439510;M002;1
2010-05-02 13:10:56.508490;M007;1
2010-05-02 13:10:57.154990;M008;1
2010-05-02 13:10:57.720950;M003;0
2010-05-02 13:10:58.982190;M002;0
2010-05-02 13:10:59.008210;M015;1
2010-05-02 13:10:59.620150;M016;1
2010-05-02 13:11:01.084050;M008;0
2010-05-02 13:11:01.109400;M017;1
2010-05-02 13:11:01.135180;M007;0
2010-05-02 13:11:02.122010;M038;1
2010-05-02 13:11:03.770430;M016;0
2010-05-02 13:11:03.796200;M015;0
2010-05-02 13:11:06.059580;M017;0
2010-05-02 13:11:09.164820;M017;1
2010-05-02 13:11:11.465890;M017;0
2010-05-02 13:11:12.096920;M038;0
2010-05-02 13:11:16.028100;M038;1
2010-05-02 13:11:17.499910;M017;1
2010-05-02 13:11:28.598920;M017;0
2010-05-02 13:11:29.239550;M038;0
2010-05-02 13:11:30.731760;M038;1
2010-05-02 13:11:33.848570;M017;1
2010-05-02 13:11:34.464620;M038;0
2010-05-02 13:11:36.551670;M016;1
2010-05-02 13:11:36.577590;M015;1
2010-05-02 13:11:37.599870;M008;1
2010-05-02 13:11:38.247420;M009;1
2010-05-02 13:11:39.094960;M017;0
2010-05-02 13:11:39.120820;M016;0
