;Activity;Sensor_Added;Duration;Timestamp;LC_Activity;LC;Case
4387;[15];0;4.05;2007-10-27 09:48:30.778562;14;c;50.0
4388;[15, 8];8;0.23;2007-10-27 09:48:34.831502;8;s;50.0
4389;[15, 8, 9];9;0.76;2007-10-27 09:48:35.057453;9;s;50.0
4390;[15, 8, 9, 7];7;0.84;2007-10-27 09:48:35.819242;7;s;50.0
4391;[15, 8, 7];0;0.43;2007-10-27 09:48:36.661017;9;c;50.0
4392;[15, 8, 7, 1];1;1.14;2007-10-27 09:48:37.095866;1;s;50.0
4393;[8, 7, 1];0;0.23;2007-10-27 09:48:38.237595;15;c;50.0
4394;[8, 7, 1, 23];23;0.14;2007-10-27 09:48:38.464535;23;s;50.0
4395;[8, 1, 23];0;0.76;2007-10-27 09:48:38.609512;7;c;50.0
4396;[1, 23];0;0.12;2007-10-27 09:48:39.372293;8;c;50.0
4397;[23];0;1.95;2007-10-27 09:48:39.497281;1;c;50.0
4398;[];0;2.64;2007-10-27 09:48:41.451776;23;c;50.0
4399;[23];23;1.13;2007-10-27 09:48:44.093061;23;s;50.0
4400;[23, 1];1;0.8;2007-10-27 09:48:45.220753;1;s;50.0
4401;[23, 1, 7];7;1.91;2007-10-27 09:48:46.021449;7;s;50.0
4402;[1, 7];0;0.12;2007-10-27 09:48:47.930041;23;c;50.0
4403;[1, 7, 6];6;1.08;2007-10-27 09:48:48.055021;6;s;50.0
4404;[7, 6];0;0.28;2007-10-27 09:48:49.133722;1;c;50.0
4405;[6];0;3.07;2007-10-27 09:48:49.417647;7;c;50.0
4406;[6, 7];7;1.12;2007-10-27 09:48:52.485831;7;s;50.0
4407;[6, 7, 8];8;0.66;2007-10-27 09:48:53.608533;8;s;50.0
4408;[6, 7, 8, 9];9;0.66;2007-10-27 09:48:54.272377;9;s;50.0
4409;[7, 8, 9];0;0.5;2007-10-27 09:48:54.936174;6;c;50.0
4410;[7, 8, 9, 14];14;0.29;2007-10-27 09:48:55.436036;14;s;50.0
4411;[8, 9, 14];0;0.16;2007-10-27 09:48:55.727963;7;c;50.0
4412;[8, 14];0;0.22;2007-10-27 09:48:55.887918;9;c;50.0
4413;[14];0;3.83;2007-10-27 09:48:56.108022;8;c;50.0
4414;[];0;0.32;2007-10-27 09:48:59.942931;14;c;50.0
4415;[9];9;0.31;2007-10-27 09:49:00.259876;9;s;50.0
4416;[9, 8];8;0.96;2007-10-27 09:49:00.574771;8;s;50.0
4417;[9, 8, 7];7;0.98;2007-10-27 09:49:01.530514;7;s;50.0
4418;[9, 8, 7, 6];6;0.35;2007-10-27 09:49:02.514272;6;s;50.0
4419;[8, 7, 6];0;0.69;2007-10-27 09:49:02.862173;9;c;50.0
4420;[7, 6];0;1.7;2007-10-27 09:49:03.547993;8;c;50.0
4421;[6];0;3.69;2007-10-27 09:49:05.247573;7;c;50.0
4422;[6, 7];7;1.23;2007-10-27 09:49:08.940276;7;s;50.0
4423;[6, 7, 2];2;0.46;2007-10-27 09:49:10.166401;2;s;50.0
4424;[7, 2];0;1.42;2007-10-27 09:49:10.622444;6;c;50.0
4425;[2];0;0.46;2007-10-27 09:49:12.042606;7;c;50.0
4426;[2, 7];7;0.66;2007-10-27 09:49:12.502648;7;s;50.0
4427;[7];0;0.35;2007-10-27 09:49:13.162711;2;c;50.0
4428;[7, 6];6;2.9;2007-10-27 09:49:13.507754;6;s;50.0
4429;[6];0;1.16;2007-10-27 09:49:16.412204;7;c;50.0
4430;[];0;1.54;2007-10-27 09:49:17.571873;6;c;50.0
4431;[6];6;4.95;2007-10-27 09:49:19.107475;6;s;50.0
4432;[6, 5];5;1.02;2007-10-27 09:49:24.056882;5;s;50.0
4433;[6];0;6.36;2007-10-27 09:49:25.080648;5;c;50.0
4434;[];0;24.89;2007-10-27 09:49:31.443589;6;c;50.0
4435;[6];6;4.31;2007-10-27 09:49:56.333049;6;s;50.0
4436;[6, 7];7;0.41;2007-10-27 09:50:00.647902;7;s;50.0
4437;[6, 7, 8];8;1.43;2007-10-27 09:50:01.059565;8;s;50.0
4438;[6, 7, 8, 9];9;0.87;2007-10-27 09:50:02.490414;9;s;50.0
4439;[6, 8, 9];0;0.26;2007-10-27 09:50:03.357175;7;c;50.0
4440;[6, 8, 9, 14];14;0.32;2007-10-27 09:50:03.619102;14;s;50.0
4441;[6, 8, 14];0;0.24;2007-10-27 09:50:03.939015;9;c;50.0
4442;[6, 14];0;0.27;2007-10-27 09:50:04.178948;8;c;50.0
4443;[14];0;0.8;2007-10-27 09:50:04.444877;6;c;50.0
4444;[14, 8];8;1.11;2007-10-27 09:50:05.240687;8;s;50.0
4445;[8, 7];0;1.64;2007-10-27 09:50:06.093823;14;c;50.0
4446;[14, 8, 7];7;-0.26;2007-10-27 09:50:06.350385;7;s;50.0
4447;[8, 7, 6];6;0.66;2007-10-27 09:50:07.734021;6;s;50.0
4448;[7, 6];0;2.14;2007-10-27 09:50:08.397842;8;c;50.0
4449;[6];0;2.29;2007-10-27 09:50:10.542301;7;c;50.0
4450;[6, 7];7;1.2;2007-10-27 09:50:12.828701;7;s;50.0
4451;[6, 7, 8];8;2.43;2007-10-27 09:50:14.026384;8;s;50.0
4452;[6, 14];14;0.0;2007-10-27 09:50:16.088259;14;s;50.0
4453;[6, 14, 15];15;1.92;2007-10-27 09:50:16.088259;15;s;50.0
4454;[6, 8];0;0.43;2007-10-27 09:50:16.456271;7;c;50.0
4455;[6];0;-0.79;2007-10-27 09:50:16.882305;8;c;50.0
4456;[14, 15];0;0.48;2007-10-27 09:50:18.003428;6;c;50.0
4457;[15];0;0.49;2007-10-27 09:50:18.487479;14;c;50.0
4458;[15, 14];14;1.15;2007-10-27 09:50:18.974519;14;s;50.0
4459;[15, 14, 8];8;0.93;2007-10-27 09:50:20.125653;8;s;50.0
4460;[15, 14, 8, 7];7;0.92;2007-10-27 09:50:21.055881;7;s;50.0
4461;[14, 8, 7];0;0.55;2007-10-27 09:50:21.973795;15;c;50.0
4462;[14, 8, 7, 2];2;0.13;2007-10-27 09:50:22.527714;2;s;50.0
4463;[14, 8, 7, 2, 3];3;0.54;2007-10-27 09:50:22.658707;3;s;50.0
4464;[14, 8, 2, 3];0;0.36;2007-10-27 09:50:23.199557;7;c;50.0
4465;[8, 2, 3];0;0.7;2007-10-27 09:50:23.556459;14;c;50.0
4466;[2, 3];0;0.16;2007-10-27 09:50:24.256286;8;c;50.0
4467;[3];0;1.93;2007-10-27 09:50:24.413235;2;c;50.0
4468;[3, 2];2;1.39;2007-10-27 09:50:26.339693;2;s;50.0
4469;[3, 2, 7];7;0.16;2007-10-27 09:50:27.731335;7;s;50.0
4470;[3, 2, 7, 8];8;0.79;2007-10-27 09:50:27.888315;8;s;50.0
4471;[7, 8];0;0.71;2007-10-27 09:50:28.076254;2;c;50.0
4472;[2, 7, 8];0;-0.6;2007-10-27 09:50:28.675193;3;c;50.0
4473;[7, 8, 9];9;0.58;2007-10-27 09:50:28.789199;9;s;50.0
4474;[7, 8, 9, 15];15;0.33;2007-10-27 09:50:29.368136;15;s;50.0
4475;[7, 8, 9, 15, 14];14;0.53;2007-10-27 09:50:29.701094;14;s;50.0
4476;[7, 8, 15, 14];0;0.31;2007-10-27 09:50:30.229083;9;c;50.0
4477;[7, 15, 14];0;0.14;2007-10-27 09:50:30.544052;8;c;50.0
4478;[15, 14];0;0.47;2007-10-27 09:50:30.683044;7;c;50.0
4479;[15];0;0.85;2007-10-27 09:50:31.151009;14;c;50.0
4480;[15, 9];9;0.84;2007-10-27 09:50:32.003658;9;s;50.0
4481;[15, 9, 7, 8];8;1.9;2007-10-27 09:50:32.094859;8;s;50.0
4482;[15, 9, 7];7;-0.75;2007-10-27 09:50:32.843687;7;s;50.0
4483;[15, 7, 8];0;0.4;2007-10-27 09:50:33.995415;9;c;50.0
4484;[15, 7, 8, 2, 3];3;0.68;2007-10-27 09:50:34.051329;3;s;50.0
4485;[15, 7, 8, 2];2;-0.35;2007-10-27 09:50:34.399312;2;s;50.0
4486;[7, 8, 2, 3];0;0.61;2007-10-27 09:50:34.735207;15;c;50.0
4487;[8, 2, 3];0;0.67;2007-10-27 09:50:35.348263;7;c;50.0
4488;[8, 3];0;0.25;2007-10-27 09:50:36.015093;2;c;50.0
4489;[3];0;3.02;2007-10-27 09:50:36.264923;8;c;50.0
4490;[3, 2];2;0.74;2007-10-27 09:50:39.280585;2;s;50.0
4491;[3, 2, 7];7;0.79;2007-10-27 09:50:40.024971;7;s;50.0
4492;[3, 2, 7, 8];8;0.12;2007-10-27 09:50:40.816766;8;s;50.0
4493;[3, 7, 8];0;0.48;2007-10-27 09:50:40.933762;2;c;50.0
4494;[7, 8];0;0.81;2007-10-27 09:50:41.416795;3;c;50.0
4495;[7, 8, 14];14;0.22;2007-10-27 09:50:42.222887;14;s;50.0
4496;[8, 14];0;0.76;2007-10-27 09:50:42.440901;7;c;50.0
4497;[14];0;0.73;2007-10-27 09:50:43.198988;8;c;50.0
4498;[14, 13];13;1.94;2007-10-27 09:50:43.925062;13;s;50.0
4499;[13];0;0.12;2007-10-27 09:50:45.864934;14;c;50.0
4500;[];0;1.26;2007-10-27 09:50:45.981941;13;c;50.0
4501;[11];11;2.64;2007-10-27 09:50:47.244673;11;s;50.0
4502;[11, 13];13;0.57;2007-10-27 09:50:49.888037;13;s;50.0
4503;[13];0;0.58;2007-10-27 09:50:50.459881;11;c;50.0
4504;[13, 14];14;1.34;2007-10-27 09:50:51.040764;14;s;50.0
4505;[14, 15];0;0.81;2007-10-27 09:50:52.055731;13;c;50.0
4506;[13, 14, 15];15;-0.33;2007-10-27 09:50:52.381375;15;s;50.0
4507;[14, 15, 16];16;0.86;2007-10-27 09:50:52.863244;16;s;50.0
4508;[15, 16];0;0.25;2007-10-27 09:50:53.725018;14;c;50.0
4509;[15, 16, 17];17;0.95;2007-10-27 09:50:53.977942;17;s;50.0
4510;[15, 17];0;0.6;2007-10-27 09:50:54.930707;16;c;50.0
4511;[17];0;1.13;2007-10-27 09:50:55.534534;15;c;50.0
4512;[17, 18];18;0.15;2007-10-27 09:50:56.668246;18;s;50.0
4513;[17, 18, 19];19;2.03;2007-10-27 09:50:56.815211;19;s;50.0
4514;[17, 18, 19, 21];21;0.33;2007-10-27 09:50:58.845668;21;s;50.0
4515;[17, 18, 19, 21, 24];24;0.17;2007-10-27 09:50:59.173586;24;s;50.0
4516;[18, 19, 21, 24];0;0.0;2007-10-27 09:50:59.345581;17;c;50.0
4517;[19, 21, 24];0;1.84;2007-10-27 09:50:59.345581;18;c;50.0
4518;[21, 24];0;0.76;2007-10-27 09:51:01.181043;19;c;50.0
4519;[21, 24, 25];25;0.78;2007-10-27 09:51:01.940834;25;s;50.0
4520;[24, 25];0;2.01;2007-10-27 09:51:02.722627;21;c;50.0
4521;[24];0;1.32;2007-10-27 09:51:04.728088;25;c;50.0
4522;[24, 21];21;1.05;2007-10-27 09:51:06.051735;21;s;50.0
4523;[24, 21, 22];22;0.95;2007-10-27 09:51:07.105435;22;s;50.0
4524;[24, 21, 22, 24];24;0.75;2007-10-27 09:51:08.053706;24;s;50.0
4525;[24, 21, 22, 24, 23];23;0.16;2007-10-27 09:51:08.806982;23;s;50.0
4526;[24, 22, 24, 23];0;0.32;2007-10-27 09:51:08.966966;21;c;50.0
4527;[24, 22, 24, 23, 1];1;0.35;2007-10-27 09:51:09.286866;1;s;50.0
4528;[22, 23, 1];0;0.22;2007-10-27 09:51:09.632768;24;c;50.0
4529;[23, 1];0;0.43;2007-10-27 09:51:09.848711;22;c;50.0
4530;[23, 1, 7, 8];8;0.86;2007-10-27 09:51:10.081045;8;s;50.0
4531;[23, 1, 7];7;-0.2;2007-10-27 09:51:10.276602;7;s;50.0
4532;[1, 7, 8];0;0.83;2007-10-27 09:51:10.943412;23;c;50.0
4533;[7, 8];0;1.86;2007-10-27 09:51:11.771198;1;c;50.0
4534;[8];0;4.38;2007-10-27 09:51:13.631692;7;c;50.0
4535;[8, 1];1;1.04;2007-10-27 09:51:18.012571;1;s;50.0
4536;[8];0;2.6;2007-10-27 09:51:19.048301;1;c;50.0
4537;[8, 7];7;1.68;2007-10-27 09:51:21.647622;7;s;50.0
4538;[8, 7, 1];1;1.6;2007-10-27 09:51:23.325326;1;s;50.0
4539;[8, 1];0;0.14;2007-10-27 09:51:24.922454;7;c;50.0
4540;[8, 1, 7];7;1.43;2007-10-27 09:51:25.059493;7;s;50.0
4541;[8, 7];0;0.7;2007-10-27 09:51:26.492614;1;c;50.0
4542;[8];0;0.46;2007-10-27 09:51:27.192697;7;c;50.0
4543;[8, 7];7;3.5;2007-10-27 09:51:27.650744;7;s;50.0
4544;[7];0;0.3;2007-10-27 09:51:31.146709;8;c;50.0
4545;[7, 8];8;3.43;2007-10-27 09:51:31.442617;8;s;50.0
4546;[7];0;0.46;2007-10-27 09:51:34.871701;8;c;50.0
4547;[7, 8];8;7.48;2007-10-27 09:51:35.334578;8;s;50.0
4548;[8];0;0.11;2007-10-27 09:51:42.818337;7;c;50.0
4549;[];0;0.38;2007-10-27 09:51:42.933326;8;c;50.0
4550;[8];8;11.51;2007-10-27 09:51:43.314196;8;s;50.0
4551;[];0;0.46;2007-10-27 09:51:54.825822;8;c;50.0
4552;[8];8;1.71;2007-10-27 09:51:55.287703;8;s;50.0
4553;[8, 7];7;1.44;2007-10-27 09:51:57.000323;7;s;50.0
4554;[8, 7, 23, 1];1;2.43;2007-10-27 09:51:58.050945;1;s;50.0
4555;[8, 7, 23];23;-0.39;2007-10-27 09:51:58.440843;23;s;50.0
4556;[8, 23, 1];0;0.54;2007-10-27 09:52:00.483331;7;c;50.0
4557;[8, 23, 1, 23];23;0.82;2007-10-27 09:52:01.023814;23;s;50.0
4558;[8, 23, 23];0;1.38;2007-10-27 09:52:01.086174;1;c;50.0
4559;[8, 23, 1, 23, 1];1;-0.75;2007-10-27 09:52:01.839956;1;s;50.0
4560;[23, 23];0;0.15;2007-10-27 09:52:02.465877;8;c;50.0
4561;[23, 23, 7];7;0.15;2007-10-27 09:52:02.613853;7;s;50.0
4562;[23, 23, 7, 8];8;1.16;2007-10-27 09:52:02.761812;8;s;50.0
4563;[7, 8];0;2.74;2007-10-27 09:52:03.921491;23;c;50.0
4564;[8];0;6.97;2007-10-27 09:52:06.662755;7;c;50.0
4565;[8, 7];7;1.76;2007-10-27 09:52:13.636906;7;s;50.0
4566;[8, 7, 1];1;0.37;2007-10-27 09:52:15.394422;1;s;50.0
4567;[8, 7, 1, 23];23;1.79;2007-10-27 09:52:15.762329;23;s;50.0
4568;[7, 1, 23];0;0.63;2007-10-27 09:52:17.555849;8;c;50.0
4569;[7, 23];0;0.16;2007-10-27 09:52:18.189688;1;c;50.0
4570;[23];0;0.87;2007-10-27 09:52:18.345647;7;c;50.0
4571;[];0;5.5;2007-10-27 09:52:19.216424;23;c;50.0
4572;[23];23;0.27;2007-10-27 09:52:24.712998;23;s;50.0
4573;[23, 1];1;1.65;2007-10-27 09:52:24.979913;1;s;50.0
4574;[23, 1, 7];7;0.69;2007-10-27 09:52:26.631493;7;s;50.0
4575;[23, 1, 7, 8];8;0.34;2007-10-27 09:52:27.319309;8;s;50.0
4576;[1, 7, 8];0;0.83;2007-10-27 09:52:27.659217;23;c;50.0
4577;[1, 7, 8, 9];9;0.6;2007-10-27 09:52:28.487003;9;s;50.0
4578;[7, 8, 9];0;1.2;2007-10-27 09:52:29.090838;1;c;50.0
4579;[7, 8];0;0.13;2007-10-27 09:52:30.288543;9;c;50.0
4580;[7, 8, 9];9;0.5;2007-10-27 09:52:30.420554;9;s;50.0
4581;[7, 8, 9, 15];15;0.64;2007-10-27 09:52:30.922425;15;s;50.0
4582;[8, 9, 15, 14];14;1.22;2007-10-27 09:52:31.059437;14;s;50.0
4583;[8, 9, 15];0;-0.51;2007-10-27 09:52:31.566421;7;c;50.0
4584;[8, 15, 14];0;0.18;2007-10-27 09:52:32.278482;9;c;50.0
4585;[15, 14];0;0.56;2007-10-27 09:52:32.461497;8;c;50.0
4586;[15];0;0.25;2007-10-27 09:52:33.020554;14;c;50.0
4587;[];0;0.75;2007-10-27 09:52:33.265594;15;c;50.0
4588;[14];14;1.2;2007-10-27 09:52:34.019768;14;s;50.0
4589;[14, 14];14;2.05;2007-10-27 09:52:35.216789;14;s;50.0
4590;[14, 14, 15];15;0.79;2007-10-27 09:52:37.267014;15;s;50.0
4591;[14, 14, 15, 14];14;1.24;2007-10-27 09:52:38.059012;14;s;50.0
4592;[14, 14, 14];0;0.98;2007-10-27 09:52:39.303772;15;c;50.0
4593;[14, 14, 14, 13];13;3.22;2007-10-27 09:52:40.280515;13;s;50.0
4594;[13];0;0.67;2007-10-27 09:52:43.500651;14;c;50.0
4595;[];0;1.77;2007-10-27 09:52:44.169512;13;c;50.0
4596;[11];11;0.87;2007-10-27 09:52:45.939382;11;s;50.0
4597;[11, 12];12;0.42;2007-10-27 09:52:46.813322;12;s;50.0
4598;[11, 12, 13];13;0.3;2007-10-27 09:52:47.233288;13;s;50.0
4599;[12, 13];0;0.71;2007-10-27 09:52:47.529257;11;c;50.0
4600;[13];0;0.32;2007-10-27 09:52:48.242105;12;c;50.0
4601;[13, 14];14;1.71;2007-10-27 09:52:48.564032;14;s;50.0
4602;[14];0;0.35;2007-10-27 09:52:50.269643;13;c;50.0
4603;[14, 8];8;0.11;2007-10-27 09:52:50.621529;8;s;50.0
4604;[14, 8, 9];9;0.61;2007-10-27 09:52:50.736517;9;s;50.0
4605;[8, 9];0;1.07;2007-10-27 09:52:51.351333;14;c;50.0
4606;[8];0;3.22;2007-10-27 09:52:52.423043;9;c;50.0
4607;[8, 7];7;1.05;2007-10-27 09:52:55.644842;7;s;50.0
4608;[8, 7, 6];6;1.36;2007-10-27 09:52:56.691943;6;s;50.0
4609;[8, 7, 6, 10];10;1.06;2007-10-27 09:52:58.053075;10;s;50.0
4610;[8, 6, 10];0;0.49;2007-10-27 09:52:59.115191;7;c;50.0
4611;[8, 6];0;1.46;2007-10-27 09:52:59.605245;10;c;50.0
4612;[6];0;1.02;2007-10-27 09:53:01.061223;8;c;50.0
4613;[6, 7];7;1.47;2007-10-27 09:53:02.082097;7;s;50.0
4614;[7];0;0.52;2007-10-27 09:53:03.548797;6;c;50.0
4615;[7, 8];8;5.7;2007-10-27 09:53:04.066657;8;s;50.0
4616;[7];0;1.63;2007-10-27 09:53:09.771145;8;c;50.0
4617;[7, 1, 23];23;1.1;2007-10-27 09:53:11.068063;23;s;50.0
4618;[7, 1];1;-0.33;2007-10-27 09:53:11.402717;1;s;50.0
4619;[1, 23];0;0.44;2007-10-27 09:53:12.172499;7;c;50.0
4620;[1, 23, 22];22;0.54;2007-10-27 09:53:12.616377;22;s;50.0
4621;[23, 22];0;0.28;2007-10-27 09:53:13.156242;1;c;50.0
4622;[23, 22, 21];21;0.2;2007-10-27 09:53:13.439172;21;s;50.0
4623;[22, 21];0;1.18;2007-10-27 09:53:13.640111;23;c;50.0
4624;[22, 21, 24];24;1.23;2007-10-27 09:53:14.823803;24;s;50.0
4625;[21, 24];0;1.16;2007-10-27 09:53:16.056133;22;c;50.0
4626;[24];0;0.12;2007-10-27 09:53:17.211161;21;c;50.0
4627;[24, 25];25;0.94;2007-10-27 09:53:17.335134;25;s;50.0
4628;[24, 21];21;1.04;2007-10-27 09:53:18.094906;21;s;50.0
4629;[24];0;-0.18;2007-10-27 09:53:18.272874;25;c;50.0
4630;[24, 21, 22];22;1.48;2007-10-27 09:53:19.136632;22;s;50.0
4631;[24, 21, 22, 23];23;0.15;2007-10-27 09:53:20.614253;23;s;50.0
4632;[24, 21, 22, 23, 1];1;0.0;2007-10-27 09:53:20.766243;1;s;50.0
4633;[21, 22, 23, 1];0;0.24;2007-10-27 09:53:20.766243;24;c;50.0
4634;[22, 23, 1];0;0.53;2007-10-27 09:53:21.004213;21;c;50.0
4635;[22, 23, 1, 7];7;0.13;2007-10-27 09:53:21.537996;7;s;50.0
4636;[23, 1, 7];0;0.48;2007-10-27 09:53:21.668014;22;c;50.0
4637;[1, 7];0;0.19;2007-10-27 09:53:22.144345;23;c;50.0
4638;[1, 7, 6];6;0.52;2007-10-27 09:53:22.329878;6;s;50.0
4639;[7, 6];0;1.72;2007-10-27 09:53:22.845739;1;c;50.0
4640;[6];0;4.59;2007-10-27 09:53:24.565293;7;c;50.0
4641;[];0;5.98;2007-10-27 09:53:29.156076;6;c;50.0
4642;[6];6;1.55;2007-10-27 09:53:35.132529;6;s;50.0
4643;[];0;5.59;2007-10-27 09:53:36.687123;6;c;50.0
4644;[6];6;1.81;2007-10-27 09:53:42.277893;6;s;50.0
4645;[];0;2.53;2007-10-27 09:53:44.085515;6;c;50.0
4646;[6];6;2.83;2007-10-27 09:53:46.612116;6;s;50.0
4647;[];0;0.79;2007-10-27 09:53:49.446367;6;c;50.0
4648;[6];6;3.75;2007-10-27 09:53:50.237141;6;s;50.0
4649;[];0;1.21;2007-10-27 09:53:53.983545;6;c;50.0
4650;[6];6;4.06;2007-10-27 09:53:55.195472;6;s;50.0
4651;[];0;2.17;2007-10-27 09:53:59.258522;6;c;50.0
4652;[10];10;7.63;2007-10-27 09:54:01.423937;10;s;50.0
4653;[10, 6];6;0.64;2007-10-27 09:54:09.057831;6;s;50.0
4654;[6];0;1.7;2007-10-27 09:54:09.694304;10;c;50.0
4655;[6, 10];10;1.58;2007-10-27 09:54:11.393964;10;s;50.0
4656;[6];0;4.22;2007-10-27 09:54:12.969535;10;c;50.0
4657;[6, 5];5;0.41;2007-10-27 09:54:17.185423;5;s;50.0
4658;[5];0;1.45;2007-10-27 09:54:17.598305;6;c;50.0
4659;[5, 6];6;0.97;2007-10-27 09:54:19.047917;6;s;50.0
4660;[5, 6, 7];7;0.57;2007-10-27 09:54:20.021665;7;s;50.0
4661;[6, 7, 8];8;1.9;2007-10-27 09:54:20.095341;8;s;50.0
4662;[6, 7];0;-0.5;2007-10-27 09:54:20.591512;5;c;50.0
4663;[6, 7];0;0.49;2007-10-27 09:54:22.000129;8;c;50.0
4664;[7];0;0.51;2007-10-27 09:54:22.494983;6;c;50.0
4665;[7, 8];8;2.33;2007-10-27 09:54:23.009482;8;s;50.0
4666;[7];0;2.92;2007-10-27 09:54:25.340233;8;c;50.0
4667;[7, 1];1;1.45;2007-10-27 09:54:28.257465;1;s;50.0
4668;[7];0;0.61;2007-10-27 09:54:29.706053;1;c;50.0
4669;[7, 2];2;0.16;2007-10-27 09:54:30.312912;2;s;50.0
4670;[7, 2, 3];3;0.63;2007-10-27 09:54:30.470893;3;s;50.0
4671;[2, 3];0;1.29;2007-10-27 09:54:31.100694;7;c;50.0
4672;[3];0;2.48;2007-10-27 09:54:32.388362;2;c;50.0
4673;[];0;0.66;2007-10-27 09:54:34.863684;3;c;50.0
4674;[3];3;0.76;2007-10-27 09:54:35.519512;3;s;50.0
4675;[3, 2];2;0.85;2007-10-27 09:54:36.281321;2;s;50.0
4676;[3, 2, 7];7;0.87;2007-10-27 09:54:37.127095;7;s;50.0
4677;[3, 7];0;0.13;2007-10-27 09:54:37.995874;2;c;50.0
4678;[3, 7, 8];8;0.13;2007-10-27 09:54:38.127847;8;s;50.0
4679;[7, 8];0;0.16;2007-10-27 09:54:38.258824;3;c;50.0
4680;[7, 8, 9];9;1.57;2007-10-27 09:54:38.419764;9;s;50.0
4681;[8, 9];0;0.82;2007-10-27 09:54:39.990357;7;c;50.0
4682;[8, 9, 15];15;0.55;2007-10-27 09:54:40.808132;15;s;50.0
4683;[8, 9, 15, 16];16;1.04;2007-10-27 09:54:41.362141;16;s;50.0
4684;[9, 15, 16];0;0.34;2007-10-27 09:54:42.397725;8;c;50.0
4685;[15, 16];0;2.41;2007-10-27 09:54:42.739624;9;c;50.0
4686;[15, 16, 8];8;0.21;2007-10-27 09:54:45.150988;8;s;50.0
4687;[15, 16, 8, 9];9;1.54;2007-10-27 09:54:45.360935;9;s;50.0
4688;[15, 8, 9];0;0.51;2007-10-27 09:54:46.902586;16;c;50.0
4689;[8, 9];0;4.2;2007-10-27 09:54:47.408578;15;c;50.0
4690;[8, 9, 7];7;2.05;2007-10-27 09:54:51.604001;7;s;50.0
4691;[8, 9, 7, 3];3;0.14;2007-10-27 09:54:53.657203;3;s;50.0
4692;[8, 9, 7, 3, 2];2;1.16;2007-10-27 09:54:53.801201;2;s;50.0
4693;[8, 9, 3, 2];0;0.49;2007-10-27 09:54:54.963972;7;c;50.0
4694;[9, 3];0;1.1;2007-10-27 09:54:55.060581;8;c;50.0
4695;[8, 9, 3];0;-0.39;2007-10-27 09:54:55.453852;2;c;50.0
4696;[3];0;2.33;2007-10-27 09:54:56.161644;9;c;50.0
4697;[3, 2];2;1.32;2007-10-27 09:54:58.488021;2;s;50.0
4698;[3, 2, 7];7;0.7;2007-10-27 09:54:59.812674;7;s;50.0
4699;[7];0;1.59;2007-10-27 09:55:00.087855;2;c;50.0
4700;[2, 7];0;-0.42;2007-10-27 09:55:00.512584;3;c;50.0
4701;[7, 2];2;0.29;2007-10-27 09:55:01.681505;2;s;50.0
4702;[7, 2, 3];3;1.79;2007-10-27 09:55:01.967478;3;s;50.0
4703;[7, 3];0;0.14;2007-10-27 09:55:03.761322;2;c;50.0
4704;[3];0;1.32;2007-10-27 09:55:03.905285;7;c;50.0
4705;[3, 2];2;1.28;2007-10-27 09:55:05.225981;2;s;50.0
4706;[3, 2, 7];7;0.41;2007-10-27 09:55:06.505659;7;s;50.0
4707;[3, 7];0;0.13;2007-10-27 09:55:06.915554;2;c;50.0
4708;[7];0;2.1;2007-10-27 09:55:07.042641;3;c;50.0
4709;[7, 1];1;0.99;2007-10-27 09:55:09.138948;1;s;50.0
4710;[7, 1, 23, 22];22;1.13;2007-10-27 09:55:10.037284;22;s;50.0
4711;[7, 1, 23];23;-0.09;2007-10-27 09:55:10.124777;23;s;50.0
4712;[1, 23, 22, 21];0;0.79;2007-10-27 09:55:11.048857;7;c;50.0
4713;[7, 1, 23, 22, 21];21;-0.12;2007-10-27 09:55:11.167902;21;s;50.0
4714;[23, 22, 21];0;0.12;2007-10-27 09:55:11.836947;1;c;50.0
4715;[22, 21];0;0.59;2007-10-27 09:55:11.953974;23;c;50.0
4716;[22, 21, 24];24;0.59;2007-10-27 09:55:12.547009;24;s;50.0
4717;[21, 24];0;0.48;2007-10-27 09:55:13.139069;22;c;50.0
4718;[21, 24, 25];25;0.6;2007-10-27 09:55:13.621117;25;s;50.0
4719;[24, 25];0;1.18;2007-10-27 09:55:14.217171;21;c;50.0
4720;[24, 25, 21];21;0.91;2007-10-27 09:55:15.395335;21;s;50.0
4721;[24, 25, 21, 19];19;0.67;2007-10-27 09:55:16.301367;19;s;50.0
4722;[24, 21, 19];0;0.3;2007-10-27 09:55:16.974304;25;c;50.0
4723;[24, 19];0;0.41;2007-10-27 09:55:17.277281;21;c;50.0
4724;[24, 19, 18];18;0.46;2007-10-27 09:55:17.685257;18;s;50.0
4725;[19, 18, 17];17;0.65;2007-10-27 09:55:18.049712;17;s;50.0
4726;[19, 18];0;-0.1;2007-10-27 09:55:18.145194;24;c;50.0
4727;[19, 17];0;0.41;2007-10-27 09:55:18.695062;18;c;50.0
4728;[19, 17, 18];18;0.33;2007-10-27 09:55:19.104973;18;s;50.0
4729;[17, 18];0;1.45;2007-10-27 09:55:19.434887;19;c;50.0
4730;[17];0;8.14;2007-10-27 09:55:20.882516;18;c;50.0
4731;[17, 15];15;0.31;2007-10-27 09:55:29.020831;15;s;50.0
4732;[17, 15, 16];16;0.94;2007-10-27 09:55:29.331292;16;s;50.0
4733;[17, 15, 16, 8];8;0.0;2007-10-27 09:55:30.276053;8;s;50.0
